1,-0.09,0.02,0.8,1.68,4.73,-1.37,1730.0,
2,-0.1,0.02,0.76,-0.92,2.78,-5.24,2074.0,
3,-0.08,0.02,0.68,-0.38,1.84,-8.47,2094.0,
4,-0.07,0.0,0.59,1.25,1.6,-10.05,2114.0,
5,-0.06,0.01,0.52,5.45,-0.34,-15.57,2134.0,
6,-0.06,-0.04,0.45,3.33,-0.48,-12.89,2153.0,
7,-0.04,-0.03,0.41,1.47,1.75,-12.9,2173.0,
8,-0.02,0.11,0.36,1.67,2.34,-9.25,2193.0,
9,-0.07,-0.11,0.36,-4.69,3.82,-2.55,2212.0,
10,-0.02,0.04,0.3,-2.49,2.73,-1.13,2232.0,
11,0.02,0.18,0.23,-4.56,1.97,7.39,2251.0,
12,-0.05,0.1,0.18,-3.18,2.29,6.69,2279.0,
13,0.03,0.16,0.2,1.04,0.82,-4.66,2298.0,
14,-0.01,-0.12,0.2,0.05,0.85,-0.43,2325.0,
15,0.0,-0.03,0.17,0.37,0.83,0.0,2344.0,
16,-0.01,-0.08,0.13,0.51,0.69,0.69,2366.0,
17,-0.02,0.04,0.12,1.51,0.25,-2.11,2386.0,
18,-0.01,0.01,0.09,1.11,0.9,-1.21,2415.0,
19,-0.01,0.02,0.11,1.01,0.35,-3.45,2434.0,
20,-0.01,-0.22,0.06,-1.66,0.99,-3.89,2458.0,
21,-0.05,0.01,0.26,-1.06,2.74,-8.42,2477.0,
22,-0.03,0.09,0.05,2.33,0.31,6.67,2497.0,
23,-0.01,-0.08,0.06,-2.79,1.95,-1.66,2522.0,
24,-0.04,-0.12,-0.02,-3.95,2.5,2.76,2543.0,
25,-0.01,0.05,0.04,-3.76,2.98,-0.04,2563.0,
26,0.01,-0.11,0.04,-1.44,1.14,2.21,2590.0,
27,-0.02,0.08,0.03,0.85,0.5,3.12,2610.0,
28,-0.01,-0.07,0.03,1.04,2.02,-5.92,2632.0,
29,0.01,0.17,0.05,0.53,-1.98,-0.17,2651.0,
30,0.01,-0.12,0.0,6.37,-1.8,-10.18,2680.0,
31,0.0,-0.04,0.03,1.0,0.79,-7.25,2701.0,
32,0.0,-0.02,0.02,2.57,-0.77,-3.05,2726.0,
33,-0.01,0.01,0.03,1.76,-2.91,-4.46,2827.0,
34,0.02,0.09,-0.05,4.79,-0.69,-2.56,2846.0,
35,-0.02,0.07,0.01,2.43,0.47,2.08,2865.0,
36,-0.01,0.03,0.01,2.31,0.65,-0.44,2883.0,
37,0.0,0.02,0.04,0.34,2.53,1.02,2904.0,
38,0.0,0.1,0.01,1.19,4.69,4.38,2923.0,
39,-0.0,-0.08,-0.01,-1.98,0.77,-2.1,2942.0,
40,-0.03,-0.03,0.07,0.26,6.12,0.39,2961.0,
41,0.01,-0.12,0.04,-0.43,8.06,1.96,2979.0,
42,0.01,-0.05,-0.01,0.42,3.59,-4.4,2998.0,
43,-0.01,-0.01,0.01,-6.29,6.17,0.4,3018.0,
44,-0.0,-0.01,-0.01,-4.39,6.17,-3.73,3044.0,
45,-0.01,-0.05,-0.0,-5.48,6.4,-1.13,3064.0,
46,-0.01,-0.04,0.11,-2.11,3.58,-3.4,3089.0,
47,-0.04,0.05,-0.05,0.28,4.63,6.54,3109.0,
48,-0.01,0.05,-0.01,1.62,2.59,12.05,3132.0,
49,-0.0,-0.15,0.01,3.08,0.53,-1.89,3151.0,
50,0.01,0.04,0.02,3.44,0.32,-11.98,3181.0,
51,-0.05,-0.02,-0.0,9.2,-0.31,21.58,3200.0,
52,0.01,-0.0,-0.02,1.41,2.64,-2.84,3222.0,
53,-0.0,0.08,-0.02,3.54,1.09,-1.53,3241.0,
54,0.01,0.0,0.01,1.91,0.5,-13.77,3260.0,
55,0.01,0.04,0.01,1.71,0.84,-9.0,3280.0,
56,0.0,0.17,-0.04,9.33,-1.78,18.41,3300.0,
57,-0.02,-0.11,0.1,0.1,1.17,-8.73,3322.0,
58,-0.02,-0.01,-0.02,-0.18,1.44,-8.86,3341.0,
59,-0.01,0.58,-0.06,18.89,1.05,32.09,3370.0,
60,0.0,-0.01,-0.03,0.5,-1.17,-6.0,3389.0,
61,-0.01,0.01,0.03,1.46,-0.24,3.91,3417.0,
62,0.01,-0.05,0.05,-0.53,-0.52,0.24,3436.0,
63,0.01,-0.06,0.0,-4.24,2.35,-0.78,3456.0,
64,0.01,-0.04,-0.0,1.15,0.08,3.95,3475.0,
65,0.01,-0.07,0.0,-5.31,1.12,-0.05,3495.0,
66,0.02,-0.11,0.01,-10.95,2.45,3.15,3514.0,
67,0.02,-0.02,-0.0,-1.28,1.2,-0.3,3533.0,
68,-0.01,-0.06,0.08,2.05,-1.8,-2.34,3559.0,
69,-0.0,-0.06,0.0,1.64,-0.52,-1.79,3578.0,
70,0.0,0.07,-0.04,-1.16,0.68,3.01,3597.0,
71,0.0,-0.04,0.03,-0.37,-0.05,3.92,3617.0,
72,0.01,0.01,-0.03,-6.58,3.44,6.53,3644.0,
73,-0.01,0.08,0.03,0.91,1.6,-6.82,3663.0,
74,0.02,0.12,-0.03,9.08,-2.28,-8.74,3682.0,
75,0.02,-0.05,-0.02,2.63,0.36,0.46,3702.0,
76,0.01,0.07,-0.0,2.13,0.92,-3.96,3723.0,
77,-0.01,-0.01,-0.01,4.31,-0.44,-9.73,3742.0,
78,-0.0,-0.19,0.01,3.12,-0.26,-10.44,3761.0,
79,0.02,0.03,0.06,-2.62,-0.9,-7.09,3781.0,
80,-0.01,-0.11,-0.03,1.46,0.76,-0.78,3800.0,
81,-0.01,0.01,-0.04,0.4,1.38,-10.21,3819.0,
82,0.0,-0.05,-0.03,7.08,-1.68,-5.48,3841.0,
83,0.0,0.01,-0.03,2.74,0.92,-5.7,3899.0,
84,0.01,-0.14,0.0,2.47,0.83,-8.28,3860.0,
85,0.02,0.06,-0.01,2.47,0.82,-2.92,3879.0,
86,0.01,0.04,-0.02,2.2,2.22,-1.79,3921.0,
87,-0.04,-0.1,-0.01,-1.15,2.41,4.92,3943.0,
88,-0.01,-0.22,-0.01,-7.98,2.74,-0.04,3963.0,
89,0.01,0.2,0.01,-3.5,2.47,-5.31,3987.0,
90,-0.01,0.11,0.0,-4.88,1.76,-0.32,4006.0,
91,0.0,0.06,0.04,1.72,-1.99,-2.1,4025.0,
92,0.04,-0.05,-0.04,0.65,-1.39,-4.23,4046.0,
93,0.01,-0.12,-0.02,-0.63,0.13,-1.26,4066.0,
94,0.0,-0.06,0.08,0.01,1.61,-1.96,4092.0,
95,0.01,-0.06,-0.01,-1.43,2.2,-3.5,4111.0,
96,-0.0,0.06,-0.01,1.15,1.65,-2.58,4134.0,
97,-0.02,0.04,-0.0,-4.2,2.39,4.04,4153.0,
98,0.01,0.1,-0.0,5.15,-0.05,-3.63,4179.0,
99,-0.01,-0.01,0.01,3.04,-0.82,-2.75,4199.0,
100,0.02,-0.07,-0.02,-0.6,-0.03,-0.9,4221.0,
101,-0.0,0.04,-0.01,1.83,0.27,1.21,4241.0,
102,0.02,-0.04,0.02,-2.48,2.65,7.42,4260.0,
103,0.01,-0.11,0.02,11.66,0.04,2.8,4288.0,
104,0.03,0.06,-0.02,-1.66,4.92,11.53,4307.0,
105,0.12,0.28,0.04,23.52,-2.73,4.02,4327.0,
106,-0.02,-0.1,0.01,-4.75,6.27,-4.75,4347.0,
107,0.02,0.15,0.01,2.76,4.7,-4.89,4366.0,
108,-0.06,-0.17,0.0,-4.53,6.6,-10.16,4385.0,
109,0.04,0.13,0.02,5.39,2.67,-0.24,4404.0,
110,0.03,-0.05,-0.0,10.73,1.24,2.73,4425.0,
111,0.0,0.04,0.01,5.83,2.77,-0.5,4444.0,
112,-0.06,-0.08,-0.03,3.35,1.23,-3.14,4463.0,
113,0.01,-0.05,0.03,5.06,-0.02,-7.71,4482.0,
114,-0.06,-0.19,-0.1,2.09,-0.1,-1.33,4501.0,
115,-0.02,0.04,0.0,1.24,-0.47,-2.64,4522.0,
116,0.0,-0.17,-0.05,-10.63,5.85,-5.03,4543.0,
117,-0.01,0.05,-0.0,3.04,2.23,2.69,4567.0,
118,-0.01,0.12,0.01,2.27,0.24,-1.18,4590.0,
119,-0.02,-0.05,-0.0,2.04,0.26,-10.06,4609.0,
120,-0.01,-0.11,0.01,1.54,-2.32,-0.91,4627.0,
121,-0.01,0.05,0.01,6.18,-2.82,-1.22,4651.0,
122,0.01,0.02,0.04,0.02,-1.32,-2.05,4671.0,
123,0.0,0.13,-0.07,5.81,-1.8,-2.21,4691.0,
124,-0.02,-0.11,-0.01,6.11,-6.02,-0.69,4710.0,
125,0.01,-0.07,0.02,-0.56,-0.19,-5.38,4729.0,
126,0.0,-0.08,-0.01,1.11,-2.22,-0.46,4749.0,
127,0.0,0.12,0.0,2.25,0.21,-0.66,4768.0,
128,0.02,-0.12,-0.01,-6.87,5.4,-7.82,4788.0,
129,-0.0,0.09,0.03,-3.21,3.44,4.12,4806.0,
130,0.0,0.02,0.01,-8.79,6.7,-0.92,4826.0,
131,-0.01,0.05,0.01,-10.07,7.75,-11.35,4845.0,
132,-0.04,0.31,0.0,24.95,-7.11,8.82,4865.0,
133,-0.01,-0.08,0.01,0.15,-2.47,2.65,4885.0,
134,-0.02,0.1,0.03,-1.18,0.89,6.51,4904.0,
135,0.01,-0.04,-0.01,1.92,-4.58,0.49,4924.0,
136,0.0,0.07,-0.03,0.54,-0.82,0.25,4943.0,
137,0.02,-0.57,0.01,3.76,-5.53,-7.16,4962.0,
138,0.01,-0.21,-0.03,-3.33,0.76,-5.87,4982.0,
139,0.02,0.02,-0.04,-1.02,1.02,4.12,5001.0,
140,-0.01,0.19,0.03,-7.92,6.95,-4.24,5020.0,
141,0.01,0.13,0.02,2.89,2.75,3.66,5058.0,
142,0.01,0.32,0.01,1.23,2.8,4.73,5077.0,
143,0.01,0.16,0.0,3.77,0.14,-5.49,5098.0,
144,-0.02,0.06,-0.06,1.37,2.86,5.5,5118.0,
145,0.01,-0.1,0.0,5.39,0.11,1.16,5154.0,
146,-0.01,-0.01,0.04,-3.06,2.21,-4.99,5174.0,
147,-0.0,-0.01,0.02,-0.8,1.7,-1.53,5206.0,
148,0.0,0.15,-0.0,-8.1,7.27,10.07,5225.0,
149,-0.01,-0.05,0.0,3.91,0.11,-5.0,5244.0,
150,0.0,-0.01,-0.02,-0.31,0.53,-0.39,5281.0,
151,0.0,-0.29,0.0,2.71,-2.0,0.61,5316.0,
152,0.0,-0.1,0.02,3.43,0.76,-1.47,5335.0,
153,-0.0,0.12,-0.0,10.03,-3.25,3.81,5366.0,
154,0.03,-0.39,-0.0,-6.23,0.98,-14.94,5386.0,
155,-0.01,-0.15,0.01,1.24,-2.29,-6.18,5405.0,
156,-0.0,0.3,0.03,8.1,-0.04,3.24,5427.0,
157,-0.01,0.18,-0.01,8.56,-0.94,6.45,5446.0,
158,0.03,-0.03,0.0,0.93,2.45,-3.82,5466.0,
159,-0.0,-0.04,0.02,-1.46,3.18,0.07,5497.0,
160,0.01,0.06,0.01,0.93,3.01,-1.53,5516.0,
161,-0.02,-0.05,-0.02,-0.43,3.4,4.28,5556.0,
162,-0.01,0.04,-0.02,-0.43,3.1,-11.27,5580.0,
163,0.03,0.15,-0.01,5.41,3.46,2.89,5600.0,
164,-0.01,-0.07,0.01,-0.05,3.59,-0.59,5626.0,
165,0.03,0.14,0.0,2.92,2.9,-2.26,5645.0,
166,-0.03,0.04,0.03,2.0,2.29,-1.8,5664.0,
167,0.01,-0.05,0.02,0.54,1.85,-1.37,5695.0,
168,-0.01,-0.06,0.01,-0.42,2.58,-2.6,5714.0,
169,-0.0,0.03,-0.0,-0.66,2.37,0.93,5757.0,
170,-0.0,0.08,-0.01,-0.44,2.18,6.95,5778.0,
171,-0.02,-0.14,-0.01,-1.64,0.51,-4.58,5799.0,
172,-0.01,0.07,-0.03,9.79,4.84,-1.37,5823.0,
173,0.0,-0.14,-0.01,-2.25,1.19,5.5,5842.0,
174,-0.05,0.2,0.0,0.7,1.97,2.66,5861.0,
175,-0.02,-0.07,0.0,-0.11,0.8,-4.09,5887.0,
176,-0.02,-0.16,0.02,-1.25,0.18,-1.98,5907.0,
177,0.01,0.01,0.02,2.63,2.39,-12.46,5939.0,
178,-0.0,0.05,0.01,2.11,2.43,-6.05,5959.0,
179,0.04,-0.02,0.02,1.79,2.69,3.92,5980.0,
180,-0.03,-0.12,-0.01,0.53,0.75,-7.38,5999.0,
181,-0.0,0.01,0.01,1.34,-0.32,-6.01,6017.0,
182,-0.01,0.04,-0.0,2.18,0.62,-1.32,6039.0,
183,-0.01,0.08,-0.01,1.75,1.42,0.71,6058.0,
184,0.01,0.01,-0.05,1.81,1.47,-3.4,6078.0,
185,-0.0,0.02,0.0,2.05,2.32,-2.35,6110.0,
186,0.0,0.02,0.01,2.16,2.37,-5.38,6128.0,
187,0.01,0.0,0.01,1.95,1.41,-4.47,6149.0,
188,-0.0,-0.02,-0.02,1.21,2.35,-6.11,6167.0,
189,-0.01,0.04,-0.02,2.62,2.79,-4.62,6189.0,
190,-0.01,0.21,0.0,2.83,1.08,-0.65,6207.0,
191,-0.0,-0.09,0.01,2.06,1.33,-1.36,6235.0,
192,0.02,0.02,-0.02,1.95,1.08,-5.76,6253.0,
193,-0.02,-0.16,0.04,1.63,2.15,-1.08,6272.0,
194,-0.0,-0.01,-0.01,1.15,3.61,12.69,6291.0,
195,-0.08,-0.33,-0.02,0.22,2.98,3.15,6326.0,
196,-0.03,0.04,0.01,0.61,1.56,4.44,6344.0,
197,-0.01,0.07,0.06,3.48,1.44,4.3,6365.0,
198,0.05,0.21,0.07,0.27,0.95,14.8,6385.0,
199,0.02,-0.05,-0.02,2.34,2.31,9.98,6411.0,
200,-0.03,-0.21,-0.04,1.07,-0.57,-9.85,6431.0,
201,-0.02,0.1,0.0,2.11,1.06,0.0,6453.0,
202,-0.05,0.17,-0.03,1.14,1.03,9.06,6471.0,
203,0.02,-0.1,-0.02,0.62,0.02,-9.36,6490.0,
204,0.01,0.08,0.01,-0.4,-2.66,-5.28,6507.0,
205,0.02,-0.04,0.01,2.44,0.8,0.16,6527.0,
206,0.01,0.08,-0.01,2.6,0.69,-6.04,6544.0,
207,-0.0,-0.16,0.01,3.91,2.2,3.17,6562.0,
208,0.02,0.41,-0.03,1.98,0.56,2.05,6590.0,
209,-0.01,0.09,-0.01,4.97,-0.34,-6.06,6608.0,
210,0.01,0.12,-0.02,1.35,-0.01,0.39,6636.0,
211,0.0,-0.3,0.02,3.38,3.34,3.11,6653.0,
212,0.04,0.48,-0.01,3.27,1.48,7.53,6677.0,
213,0.0,-0.09,0.05,-0.4,-0.5,3.34,6696.0,
214,-0.03,-0.06,0.01,1.31,0.33,5.18,6722.0,
215,-0.01,-0.54,0.03,3.24,1.33,-3.21,6741.0,
216,-0.01,0.05,-0.03,2.37,-1.01,-5.72,6765.0,
217,-0.02,0.06,-0.0,1.95,1.76,3.33,6785.0,
218,0.01,-0.19,-0.01,1.44,0.21,-1.2,6810.0,
219,0.02,-0.11,-0.0,3.96,0.82,5.05,6830.0,
220,-0.03,0.22,-0.04,1.07,0.42,-3.83,6849.0,
221,-0.0,0.2,0.08,5.93,-1.61,-5.55,6868.0,
222,0.01,-0.11,0.06,1.52,0.98,4.19,6887.0,
223,0.01,0.17,0.02,-2.76,2.91,3.98,6918.0,
224,0.04,-0.13,0.0,-0.57,3.11,-7.78,6938.0,
225,-0.05,-0.2,-0.05,2.44,4.28,9.32,6957.0,
226,0.04,0.16,0.03,-1.45,0.67,10.84,6976.0,
227,-0.01,0.42,0.06,6.56,-1.07,-4.22,6995.0,
228,-0.01,-0.12,-0.06,0.46,2.63,-3.53,7015.0,
229,-0.0,0.03,-0.03,-1.67,0.38,-2.01,7041.0,
230,0.02,-0.31,-0.01,1.79,2.4,2.88,7061.0,
231,-0.02,0.08,-0.01,1.9,1.79,-3.91,7088.0,
232,0.02,0.08,0.01,-0.49,-0.02,-13.24,7107.0,
233,0.04,-0.17,-0.02,1.02,-1.44,-12.05,7126.0,
234,-0.03,-0.01,-0.03,2.78,0.04,-1.37,7145.0,
235,0.02,-0.2,-0.0,-1.26,-0.97,1.17,7167.0,
236,-0.02,0.3,0.0,2.77,0.28,-0.56,7186.0,
237,0.02,-0.67,-0.01,2.84,0.47,-3.7,7215.0,
238,0.01,-0.05,0.01,3.44,1.98,7.66,7262.0,
239,0.03,-0.16,-0.02,1.92,1.76,-4.32,7280.0,
240,0.09,-0.14,0.02,2.05,-0.5,3.65,7298.0,
241,0.01,0.38,0.03,5.98,1.22,14.69,7317.0,
242,-0.02,0.08,-0.01,1.15,1.95,-8.79,7336.0,
243,0.03,0.02,0.0,-0.27,0.06,-15.69,7355.0,
244,-0.0,0.19,-0.02,2.17,0.69,-9.83,7376.0,
245,-0.04,-0.12,0.0,0.19,1.16,-6.04,7396.0,
246,-0.0,0.05,0.02,2.25,-0.2,-9.67,7421.0,
247,0.0,0.34,0.03,3.82,-1.35,-5.79,7440.0,
248,0.01,-0.07,0.01,2.13,0.69,-0.4,7470.0,
249,0.02,-0.14,0.0,0.37,-0.02,6.83,7488.0,
250,-0.02,0.39,0.02,3.08,0.53,6.17,7513.0,
251,0.02,0.29,0.02,2.69,-0.46,5.67,7531.0,
252,0.0,-0.01,0.01,2.8,-0.63,3.6,7553.0,
253,0.03,-0.15,-0.01,0.21,-0.05,-1.7,7572.0,
254,0.02,-0.06,-0.03,-1.23,-0.94,5.53,7590.0,
255,-0.01,0.23,0.03,0.08,-0.66,-3.32,7608.0,
256,0.01,-0.31,-0.03,-0.14,0.85,-8.0,7626.0,
257,-0.05,-0.47,-0.0,8.41,-0.53,7.4,7644.0,
258,-0.01,0.27,0.01,2.93,0.92,3.82,7662.0,
259,0.01,-0.55,-0.02,-3.03,1.47,-18.18,7688.0,
260,-0.02,0.1,-0.0,1.45,0.55,0.98,7706.0,
261,-0.03,-0.13,-0.01,1.56,2.94,-6.82,7731.0,
262,-0.04,-0.05,-0.01,4.79,4.25,9.7,7750.0,
263,0.0,-0.08,-0.02,1.06,0.82,-2.93,7770.0,
264,0.0,0.3,0.01,4.52,0.78,6.38,7788.0,
265,-0.01,0.25,-0.01,1.97,0.53,15.72,7807.0,
266,-0.0,0.16,0.0,2.78,0.26,5.94,7829.0,
267,-0.0,0.18,-0.07,0.58,1.8,-3.45,7847.0,
268,-0.01,0.24,0.01,-1.01,-0.85,-2.63,7866.0,
269,0.0,-0.38,-0.0,1.67,0.08,-2.39,7885.0,
270,0.0,0.07,0.01,-2.83,2.82,6.21,7904.0,
271,0.01,-0.13,-0.01,1.75,1.02,-6.2,7924.0,
272,0.02,0.02,-0.03,1.74,-0.34,-7.09,7943.0,
273,0.02,-0.05,0.03,-0.47,-0.54,-2.15,7962.0,
274,0.01,0.02,0.02,1.24,0.66,0.93,7982.0,
275,0.01,0.16,0.01,2.37,1.22,-4.27,8003.0,
276,0.0,-0.07,0.0,0.61,2.15,-0.46,8028.0,
277,0.0,-0.08,0.01,1.06,1.54,-3.42,8052.0,
278,-0.01,-0.03,-0.0,1.43,1.28,-1.35,8077.0,
279,0.0,-0.01,0.01,2.23,1.63,-0.94,8096.0,
280,-0.0,-0.1,-0.01,1.81,2.26,0.18,8115.0,
281,0.01,0.0,0.01,0.74,1.92,-5.73,8136.0,
282,-0.0,0.01,-0.01,0.71,2.98,3.54,8155.0,
283,-0.03,-0.07,-0.02,1.61,1.81,-8.56,8177.0,
284,-0.0,-0.08,0.01,-0.23,2.73,5.52,8196.0,
285,-0.01,-0.05,-0.01,1.47,2.14,-1.02,8218.0,
286,-0.01,-0.06,0.0,3.15,1.39,1.55,8239.0,
287,0.01,0.01,-0.0,1.05,0.48,-1.44,8258.0,
288,-0.03,-0.04,-0.03,0.37,0.51,-4.44,8278.0,
289,0.0,0.11,0.01,-0.11,-0.42,1.35,8297.0,
290,-0.01,0.04,-0.01,0.35,0.26,5.15,8321.0,
291,0.01,0.05,0.01,0.72,-0.58,-6.01,8342.0,
292,0.0,-0.02,0.01,-1.01,-0.64,-0.63,8361.0,
