1	1527159527221	-0.098	0.255	10.219	AccCircle
410	1527159530651	-0.177	-0.098	10.258	AccCircle
411	1527159530659	-0.039	-0.059	10.336	AccCircle
412	1527159530668	-0.039	-0.059	10.336	AccCircle
413	1527159530676	0.059	0.078	10.375	AccCircle
414	1527159530685	0.078	0.137	10.356	AccCircle
415	1527159530692	0.196	0.118	10.277	AccCircle
416	1527159530704	0.412	0.137	10.219	AccCircle
417	1527159530709	0.647	0.177	10.199	AccCircle
418	1527159530718	0.647	0.177	10.199	AccCircle
419	1527159530726	0.647	0.157	10.238	AccCircle
420	1527159530734	0.471	0.157	10.179	AccCircle
421	1527159530742	0.216	0.216	10.277	AccCircle
422	1527159530750	0.078	0.196	10.297	AccCircle
423	1527159530758	0.078	0.196	10.297	AccCircle
424	1527159530768	0.157	0.196	10.238	AccCircle
425	1527159530775	0.275	0.275	10.297	AccCircle
426	1527159530801	0.333	0.275	10.336	AccCircle
427	1527159530802	0.255	0.255	10.336	AccCircle
428	1527159530806	0.157	0.196	10.356	AccCircle
429	1527159530809	0.157	0.196	10.356	AccCircle
430	1527159530818	-0.098	0.157	10.336	AccCircle
431	1527159530826	-0.471	0.157	10.336	AccCircle
432	1527159530836	-0.765	0.157	10.356	AccCircle
433	1527159530843	-0.667	0.275	10.395	AccCircle
434	1527159530851	-0.686	0.235	10.375	AccCircle
435	1527159530860	-0.49	0.216	10.375	AccCircle
436	1527159530868	-0.49	0.216	10.375	AccCircle
437	1527159530876	-0.412	0.196	10.317	AccCircle
438	1527159530885	-0.314	0.216	10.258	AccCircle
439	1527159530894	-0.216	0.216	10.317	AccCircle
440	1527159530902	-0.118	0.177	10.336	AccCircle
441	1527159530911	-0.118	0.177	10.336	AccCircle
442	1527159530919	-0.02	0.216	10.317	AccCircle
443	1527159530928	0.137	0.235	10.238	AccCircle
444	1527159530936	0	0.157	10.258	AccCircle
445	1527159530944	-0.098	0.157	10.238	AccCircle
446	1527159530953	-0.373	0.157	10.258	AccCircle
447	1527159530961	-0.373	0.157	10.258	AccCircle
448	1527159530970	-0.686	0.177	10.199	AccCircle
449	1527159530978	-0.843	0.157	10.297	AccCircle
450	1527159530986	-0.706	0.177	10.317	AccCircle
451	1527159530994	-0.647	0.157	10.317	AccCircle
452	1527159531003	-0.549	0.177	10.277	AccCircle
453	1527159531011	-0.549	0.177	10.277	AccCircle
454	1527159531020	-0.431	0.118	10.317	AccCircle
455	1527159531028	-0.255	0.177	10.356	AccCircle
456	1527159531036	0	0.196	10.317	AccCircle
457	1527159531045	0.255	0.255	10.238	AccCircle
458	1527159531053	0.137	0.255	10.258	AccCircle
459	1527159531062	0.137	0.255	10.258	AccCircle
460	1527159531071	0.177	0.177	10.258	AccCircle
461	1527159531079	0.137	0.216	10.219	AccCircle
462	1527159531087	0.118	0.196	10.219	AccCircle
463	1527159531095	0.157	0.177	10.297	AccCircle
464	1527159531105	0.216	0.196	10.297	AccCircle
465	1527159531112	0.216	0.196	10.297	AccCircle
466	1527159531121	0.216	0.216	10.258	AccCircle
467	1527159531129	0.314	0.216	10.238	AccCircle
468	1527159531138	0.51	0.333	10.277	AccCircle
469	1527159531146	0.765	0.353	10.238	AccCircle
470	1527159531154	1.098	0.412	10.238	AccCircle
471	1527159531163	1.098	0.412	10.238	AccCircle
472	1527159531171	1.314	0.314	10.179	AccCircle
473	1527159531180	1.51	0.275	10.219	AccCircle
474	1527159531188	1.549	0.235	10.277	AccCircle
475	1527159531196	1.412	0.216	10.317	AccCircle
476	1527159531205	1.138	0.137	10.336	AccCircle
477	1527159531213	1.138	0.137	10.336	AccCircle
478	1527159531221	0.961	0.02	10.336	AccCircle
479	1527159531230	0.53	-0.059	10.219	AccCircle
480	1527159531238	-0.039	-0.098	10.199	AccCircle
481	1527159531246	-0.569	0	10.238	AccCircle
482	1527159531255	-0.726	0	10.219	AccCircle
483	1527159531263	-0.726	0	10.219	AccCircle
484	1527159531272	-0.549	-0.02	10.199	AccCircle
485	1527159531280	-0.255	-0.059	10.219	AccCircle
486	1527159531289	0	-0.02	10.277	AccCircle
487	1527159531297	0.216	-0.118	10.179	AccCircle
488	1527159531305	0.216	-0.118	10.179	AccCircle
489	1527159531314	0.314	-0.118	10.179	AccCircle
490	1527159531323	0.255	-0.078	10.219	AccCircle
491	1527159531330	0.196	-0.039	10.297	AccCircle
492	1527159531339	0.196	0	10.219	AccCircle
493	1527159531348	0.137	0.039	10.277	AccCircle
494	1527159531356	0.137	0.039	10.277	AccCircle
495	1527159531364	0	0.078	10.375	AccCircle
496	1527159531372	-0.216	0.039	10.336	AccCircle
497	1527159531381	-0.235	0.059	10.336	AccCircle
498	1527159531389	-0.216	0.039	10.336	AccCircle
499	1527159531398	-0.118	0	10.258	AccCircle
500	1527159531406	-0.118	0	10.258	AccCircle
501	1527159531415	-0.059	-0.059	10.238	AccCircle
502	1527159531423	-0.039	-0.02	10.238	AccCircle
503	1527159531431	0.137	0.02	10.277	AccCircle
504	1527159531440	0.216	-0.039	10.258	AccCircle
505	1527159531460	0.157	-0.059	10.199	AccCircle
506	1527159531461	0.157	-0.059	10.199	AccCircle
507	1527159531478	0.196	-0.02	10.277	AccCircle
508	1527159531480	0.02	0	10.277	AccCircle
509	1527159531482	-0.333	0.02	10.219	AccCircle
510	1527159531490	-0.451	0.02	10.258	AccCircle
511	1527159531503	-0.569	0.02	10.336	AccCircle
512	1527159531507	-0.569	0.02	10.336	AccCircle
513	1527159531515	-0.53	0	10.277	AccCircle
514	1527159531523	-0.608	0.039	10.317	AccCircle
515	1527159531531	-0.647	0	10.317	AccCircle
516	1527159531540	-0.49	-0.059	10.297	AccCircle
517	1527159531549	-0.373	-0.078	10.219	AccCircle
518	1527159531556	-0.373	-0.078	10.219	AccCircle
519	1527159531565	-0.137	-0.02	10.258	AccCircle
520	1527159531573	-0.078	0.059	10.336	AccCircle
521	1527159531582	0.039	0.098	10.297	AccCircle
522	1527159531591	0.157	0.118	10.336	AccCircle
523	1527159531599	-0.039	0.137	10.336	AccCircle
524	1527159531608	-0.039	0.137	10.336	AccCircle
525	1527159531616	-0.549	0.137	10.297	AccCircle
526	1527159531624	-1.138	0.157	10.199	AccCircle
527	1527159531633	-1.471	0.275	10.238	AccCircle
528	1527159531642	-1.471	0.216	10.297	AccCircle
529	1527159531649	-1.196	0.177	10.317	AccCircle
530	1527159531658	-1.196	0.177	10.317	AccCircle
531	1527159531666	-0.883	0.098	10.258	AccCircle
532	1527159531674	-0.628	0.157	10.258	AccCircle
533	1527159531683	-0.451	0.098	10.179	AccCircle
534	1527159531691	-0.255	0.039	10.199	AccCircle
535	1527159531700	-0.078	0.078	10.199	AccCircle
536	1527159531708	-0.078	0.078	10.199	AccCircle
537	1527159531716	0.059	0.078	10.317	AccCircle
538	1527159531725	0.078	0.118	10.336	AccCircle
539	1527159531733	0.118	0.177	10.297	AccCircle
540	1527159531741	0.039	0.216	10.277	AccCircle
541	1527159531750	-0.039	0.177	10.277	AccCircle
542	1527159531758	-0.039	0.177	10.277	AccCircle
543	1527159531767	0.098	0.118	10.277	AccCircle
544	1527159531775	0.314	0.098	10.219	AccCircle
545	1527159531784	0.53	0.078	10.258	AccCircle
546	1527159531792	0.49	0.118	10.297	AccCircle
547	1527159531800	0.49	0.118	10.297	AccCircle
548	1527159531809	0.196	0.137	10.297	AccCircle
549	1527159531817	-0.353	0.039	10.219	AccCircle
550	1527159531825	-0.745	0.118	10.297	AccCircle
551	1527159531834	-0.883	0.177	10.317	AccCircle
552	1527159531842	-0.883	0.098	10.336	AccCircle
553	1527159531857	-0.569	0.059	10.258	AccCircle
554	1527159531859	-0.569	0.059	10.258	AccCircle
555	1527159531868	-0.216	0.02	10.219	AccCircle
556	1527159531876	0.039	0.059	10.238	AccCircle
557	1527159531885	0.177	0.098	10.277	AccCircle
558	1527159531893	0.177	0.137	10.297	AccCircle
559	1527159531902	0.177	0.137	10.297	AccCircle
560	1527159531910	0	0.255	10.297	AccCircle
561	1527159531918	-0.078	0.216	10.258	AccCircle
562	1527159531926	-0.118	0.157	10.297	AccCircle
563	1527159531934	-0.196	0.177	10.297	AccCircle
564	1527159531943	-0.157	0.078	10.277	AccCircle
565	1527159531951	-0.157	0.078	10.277	AccCircle
566	1527159531960	-0.098	0.078	10.12	AccCircle
567	1527159531968	-0.078	-0.059	10.179	AccCircle
568	1527159531977	-0.235	-0.098	10.16	AccCircle
569	1527159531985	-0.275	-0.02	10.16	AccCircle
570	1527159531994	-0.157	0.039	10.238	AccCircle
571	1527159532002	-0.157	0.039	10.238	AccCircle
572	1527159532010	-0.137	-0.02	10.179	AccCircle
573	1527159532018	-0.177	0.059	10.16	AccCircle
574	1527159532027	-0.235	0.157	10.297	AccCircle
575	1527159532035	-0.294	0.275	10.297	AccCircle
576	1527159532044	-0.392	0.431	10.336	AccCircle
577	1527159532052	-0.392	0.431	10.336	AccCircle
578	1527159532060	-0.392	0.353	10.317	AccCircle
579	1527159532069	-0.314	0.275	10.317	AccCircle
580	1527159532078	-0.275	0.255	10.336	AccCircle
581	1527159532085	-0.235	0.255	10.356	AccCircle
582	1527159532095	-0.196	0.177	10.356	AccCircle
583	1527159532102	-0.196	0.177	10.356	AccCircle
584	1527159532111	-0.157	0.157	10.317	AccCircle
585	1527159532119	-0.177	0.098	10.258	AccCircle
586	1527159532127	-0.137	0.039	10.297	AccCircle
587	1527159532136	-0.118	0.059	10.356	AccCircle
588	1527159532144	-0.255	0.157	10.336	AccCircle
589	1527159532153	-0.255	0.157	10.336	AccCircle
590	1527159532161	-0.353	0.255	10.336	AccCircle
591	1527159532171	-0.392	0.216	10.297	AccCircle
592	1527159532178	-0.373	0.235	10.317	AccCircle
593	1527159532187	-0.275	0.157	10.258	AccCircle
594	1527159532195	-0.118	0.157	10.277	AccCircle
595	1527159532203	-0.118	0.157	10.277	AccCircle
596	1527159532211	-0.02	0.157	10.277	AccCircle
597	1527159532220	-0.059	0.196	10.297	AccCircle
598	1527159532229	-0.078	0.196	10.258	AccCircle
599	1527159532237	-0.177	0.177	10.336	AccCircle
600	1527159532245	-0.373	0.059	10.356	AccCircle
601	1527159532254	-0.373	0.059	10.356	AccCircle
602	1527159532262	-0.549	0.137	10.297	AccCircle
603	1527159532270	-0.451	0.333	10.317	AccCircle
604	1527159532279	-0.177	0.333	10.375	AccCircle
605	1527159532287	-0.02	0.314	10.336	AccCircle
606	1527159532295	-0.02	0.314	10.65	AccCircle
607	1527159532303	-0.02	0.235	10.356	AccCircle
608	1527159532313	-0.098	0.294	10.258	AccCircle
609	1527159532321	-0.216	0.353	10.277	AccCircle
610	1527159532330	-0.294	0.353	10.277	AccCircle
611	1527159532339	-0.451	0.392	10.277	AccCircle
612	1527159532346	-0.451	0.392	10.277	AccCircle
613	1527159532354	-0.471	0.412	10.297	AccCircle
614	1527159532363	-0.373	0.412	10.258	AccCircle
615	1527159532371	-0.235	0.255	10.317	AccCircle
616	1527159532379	-0.157	0.314	10.297	AccCircle
617	1527159532388	-0.137	0.255	10.336	AccCircle
618	1527159532396	-0.137	0.255	10.336	AccCircle
619	1527159532404	-0.216	0.314	10.317	AccCircle
620	1527159532413	-0.275	0.353	10.356	AccCircle
621	1527159532421	-0.373	0.353	10.336	AccCircle
622	1527159532430	-0.333	0.294	10.297	AccCircle
623	1527159532438	-0.255	0.216	10.375	AccCircle
624	1527159532446	-0.255	0.216	10.375	AccCircle
625	1527159532455	-0.177	0.157	10.297	AccCircle
626	1527159532463	-0.137	0.216	10.297	AccCircle
627	1527159532472	-0.196	0.216	10.317	AccCircle
628	1527159532480	-0.157	0.314	10.317	AccCircle
629	1527159532488	-0.216	0.255	10.356	AccCircle
630	1527159532497	-0.216	0.255	10.356	AccCircle
631	1527159532505	-0.157	0.177	10.277	AccCircle
632	1527159532514	-0.118	0.255	10.219	AccCircle
633	1527159532522	-0.137	0.314	10.258	AccCircle
634	1527159532530	-0.118	0.353	10.219	AccCircle
635	1527159532539	-0.157	0.392	10.297	AccCircle
636	1527159532547	-0.157	0.392	10.297	AccCircle
637	1527159532555	-0.118	0.392	10.277	AccCircle
638	1527159532565	-0.118	0.235	10.258	AccCircle
639	1527159532573	-0.098	0.157	10.219	AccCircle
640	1527159532581	-0.059	0.157	10.258	AccCircle
641	1527159532589	-0.02	0.137	10.297	AccCircle
642	1527159532598	-0.02	0.137	10.297	AccCircle
643	1527159532606	-0.039	0.118	10.277	AccCircle
644	1527159532614	-0.078	0.157	10.297	AccCircle
645	1527159532623	-0.137	0.196	10.297	AccCircle
646	1527159532631	-0.196	0.294	10.277	AccCircle
647	1527159532640	-0.177	0.314	10.356	AccCircle
648	1527159532648	-0.177	0.314	10.356	AccCircle
649	1527159532656	-0.216	0.294	10.317	AccCircle
650	1527159532665	-0.314	0.314	10.297	AccCircle
651	1527159532673	-0.216	0.235	10.336	AccCircle
652	1527159532682	-0.196	0.294	10.317	AccCircle
653	1527159532690	-0.137	0.333	10.277	AccCircle
654	1527159532699	-0.137	0.333	10.277	AccCircle
655	1527159532707	-0.078	0.275	10.317	AccCircle
656	1527159532715	-0.039	0.235	10.317	AccCircle
657	1527159532724	-0.059	0.255	10.297	AccCircle
658	1527159532732	-0.059	0.255	10.297	AccCircle
659	1527159532741	-0.02	0.294	10.258	AccCircle
660	1527159532748	-0.02	0.294	10.258	AccCircle
661	1527159532757	-0.078	0.255	10.199	AccCircle
662	1527159532765	-0.098	0.314	10.258	AccCircle
663	1527159532773	-0.118	0.353	10.297	AccCircle
664	1527159532782	-0.157	0.235	10.277	AccCircle
665	1527159532791	-0.157	0.235	10.277	AccCircle
666	1527159532799	-0.157	0.157	10.277	AccCircle
667	1527159532808	-0.157	0.157	10.277	AccCircle
668	1527159532816	-0.235	0.177	10.336	AccCircle
669	1527159532826	-0.235	0.157	10.277	AccCircle
670	1527159532833	-0.177	0.255	10.336	AccCircle
671	1527159532842	-0.177	0.255	10.336	AccCircle
672	1527159532849	-0.177	0.333	10.336	AccCircle
673	1527159532859	-0.196	0.373	10.375	AccCircle
674	1527159532866	-0.137	0.353	10.375	AccCircle
675	1527159532874	-0.078	0.294	10.317	AccCircle
676	1527159532883	-0.098	0.216	10.336	AccCircle
677	1527159532892	-0.098	0.216	10.336	AccCircle
678	1527159532899	-0.177	0.157	10.297	AccCircle
679	1527159532908	-0.196	0.157	10.238	AccCircle
680	1527159532916	-0.235	0.157	10.297	AccCircle
681	1527159532925	-0.255	0.098	10.317	AccCircle
682	1527159532933	-0.275	0.118	10.258	AccCircle
683	1527159532941	-0.275	0.118	10.258	AccCircle
684	1527159532965	-0.255	0.137	10.336	AccCircle
685	1527159532966	-0.235	0.078	10.356	AccCircle
686	1527159532967	-0.255	0.118	10.277	AccCircle
687	1527159532978	-0.216	0.137	10.258	AccCircle
688	1527159532982	-0.235	0.118	10.258	AccCircle
689	1527159532991	-0.235	0.118	10.258	AccCircle
690	1527159532999	-0.314	0.137	10.356	AccCircle
691	1527159533008	-0.333	0.137	10.336	AccCircle
692	1527159533016	-0.412	0.177	10.336	AccCircle
693	1527159533024	-0.451	0.216	10.317	AccCircle
694	1527159533033	-0.353	0.294	10.297	AccCircle
695	1527159533042	-0.353	0.294	10.297	AccCircle
696	1527159533051	-0.177	0.235	10.277	AccCircle
697	1527159533060	-0.118	0.196	10.258	AccCircle
698	1527159533068	-0.137	0.216	10.317	AccCircle
699	1527159533076	-0.177	0.275	10.356	AccCircle
700	1527159533084	-0.314	0.275	10.277	AccCircle
701	1527159533093	-0.314	0.275	10.277	AccCircle
702	1527159533101	-0.431	0.294	10.277	AccCircle
703	1527159533110	-0.373	0.255	10.317	AccCircle
704	1527159533118	-0.451	0.235	10.336	AccCircle
705	1527159533126	-0.569	0.235	10.356	AccCircle
706	1527159533135	-0.765	0.235	10.434	AccCircle
707	1527159533143	-0.765	0.235	10.434	AccCircle
708	1527159533151	-0.961	0.216	10.356	AccCircle
709	1527159533160	-1.118	0.196	10.238	AccCircle
710	1527159533168	-1.079	0.196	10.16	AccCircle
711	1527159533177	-0.883	0.196	10.179	AccCircle
712	1527159533185	-0.667	0.235	10.238	AccCircle
713	1527159533194	-0.667	0.235	10.238	AccCircle
714	1527159533204	-0.628	0.216	10.219	AccCircle
715	1527159533210	-0.51	0.196	10.317	AccCircle
716	1527159533219	-0.314	0.314	10.395	AccCircle
717	1527159533227	-0.196	0.471	10.356	AccCircle
718	1527159533235	-0.196	0.451	10.434	AccCircle
719	1527159533244	-0.196	0.451	10.434	AccCircle
720	1527159533253	-0.549	0.392	10.395	AccCircle
721	1527159533261	-0.981	0.373	10.258	AccCircle
722	1527159533269	-1.255	0.353	10.199	AccCircle
723	1527159533278	-1.314	0.373	10.199	AccCircle
724	1527159533286	-1.02	0.392	10.258	AccCircle
725	1527159533294	-1.02	0.392	10.258	AccCircle
726	1527159533303	-0.588	0.412	10.277	AccCircle
727	1527159533312	-0.098	0.569	10.395	AccCircle
728	1527159533320	0.314	0.726	10.395	AccCircle
729	1527159533329	0.608	0.804	10.375	AccCircle
730	1527159533336	0.608	0.804	10.375	AccCircle
731	1527159533345	0.608	0.686	10.415	AccCircle
732	1527159533353	0.039	0.49	10.415	AccCircle
733	1527159533362	-0.961	0.196	10.258	AccCircle
734	1527159533370	-1.785	0.078	10.258	AccCircle
735	1527159533379	-2.295	0.02	10.101	AccCircle
736	1527159533387	-2.295	0.02	10.101	AccCircle
737	1527159533395	-2.177	0.02	9.924	AccCircle
738	1527159533403	-1.236	0.196	10.003	AccCircle
739	1527159533412	-0.373	0.53	10.277	AccCircle
740	1527159533420	0.333	0.745	10.356	AccCircle
741	1527159533429	0.824	0.824	10.375	AccCircle
742	1527159533437	0.824	0.824	10.375	AccCircle
743	1527159533446	1.177	0.863	10.454	AccCircle
744	1527159533454	1.451	0.765	10.513	AccCircle
745	1527159533462	1.373	0.706	10.493	AccCircle
746	1527159533471	0.961	0.569	10.375	AccCircle
747	1527159533479	0.686	0.392	10.356	AccCircle
748	1527159533487	0.686	0.392	10.356	AccCircle
749	1527159533496	0.726	0.451	10.336	AccCircle
750	1527159533504	0.765	0.51	10.219	AccCircle
751	1527159533513	0.726	0.471	10.12	AccCircle
752	1527159533521	0.706	0.451	10.003	AccCircle
753	1527159533530	0.745	0.53	10.003	AccCircle
754	1527159533538	0.745	0.53	10.003	AccCircle
755	1527159533546	0.941	0.628	10.022	AccCircle
756	1527159533556	1.393	0.726	10.219	AccCircle
757	1527159533563	2.275	0.451	10.454	AccCircle
758	1527159533571	2.844	0.333	10.179	AccCircle
759	1527159533580	1.569	0.294	10.65	AccCircle
760	1527159533588	1.569	0.294	10.65	AccCircle
761	1527159533596	0.412	0.216	10.199	AccCircle
762	1527159533605	-0.49	-0.196	10.375	AccCircle
763	1527159533613	-0.235	0.157	9.709	AccCircle
764	1527159533621	-0.235	0.177	10.14	AccCircle
765	1527159533630	-0.098	0.255	10.748	AccCircle
766	1527159533639	-0.098	0.255	10.748	AccCircle
767	1527159533647	-0.157	0.275	10.356	AccCircle
768	1527159533655	-0.118	0.275	10.238	AccCircle
769	1527159533663	-0.118	0.235	10.375	AccCircle
770	1527159533672	-0.098	0.216	10.395	AccCircle
771	1527159533680	-0.059	0.216	10.297	AccCircle
772	1527159533689	-0.059	0.216	10.297	AccCircle
773	1527159533697	-0.059	0.235	10.258	AccCircle
774	1527159533706	-0.039	0.275	10.375	AccCircle
775	1527159533714	-0.078	0.255	10.258	AccCircle
776	1527159533722	0	0.235	10.395	AccCircle
777	1527159533731	0.02	0.255	10.375	AccCircle
778	1527159533739	0.02	0.255	10.375	AccCircle
779	1527159533747	-0.039	0.275	10.395	AccCircle
780	1527159533756	-0.059	0.275	10.297	AccCircle
781	1527159533764	-0.059	0.294	10.317	AccCircle
782	1527159533772	-0.078	0.333	10.336	AccCircle
783	1527159533781	-0.098	0.333	10.297	AccCircle
784	1527159533789	-0.098	0.333	10.297	AccCircle
785	1527159533798	-0.137	0.294	10.238	AccCircle
786	1527159533806	-0.098	0.235	10.258	AccCircle
787	1527159533815	-0.098	0.235	10.297	AccCircle
788	1527159533823	-0.118	0.216	10.258	AccCircle
789	1527159533831	-0.118	0.216	10.395	AccCircle
790	1527159533840	-0.059	0.177	10.395	AccCircle
791	1527159533848	-0.059	0.177	10.395	AccCircle
792	1527159533857	-0.078	0.216	10.356	AccCircle
793	1527159533865	-0.059	0.235	10.199	AccCircle
794	1527159533874	-0.098	0.275	10.277	AccCircle
795	1527159533882	-0.098	0.275	10.277	AccCircle
796	1527159533890	-0.098	0.314	10.375	AccCircle
797	1527159533899	-0.078	0.314	10.238	AccCircle
798	1527159533906	-0.059	0.235	10.297	AccCircle
799	1527159533915	-0.098	0.275	10.356	AccCircle
800	1527159533924	-0.078	0.235	10.415	AccCircle
801	1527159533932	-0.078	0.235	10.415	AccCircle
802	1527159533940	-0.118	0.255	10.356	AccCircle
803	1527159533949	0.039	0.157	11.356	AccCircle
804	1527159533957	-0.177	0.373	9.983	AccCircle
805	1527159533965	-0.039	0.49	9.924	AccCircle
806	1527159533975	-0.02	0.333	9.944	AccCircle
807	1527159533982	-0.02	0.333	9.944	AccCircle
808	1527159533989	-0.098	0.333	10.375	AccCircle
809	1527159533997	-0.078	0.333	10.081	AccCircle
810	1527159534007	-0.078	0.314	10.179	AccCircle
811	1527159534015	-0.118	0.275	10.277	AccCircle
812	1527159534024	-0.059	0.275	10.356	AccCircle
813	1527159534031	-0.059	0.275	10.356	AccCircle
814	1527159534040	-0.059	0.294	10.572	AccCircle
815	1527159534048	-0.098	0.314	10.317	AccCircle
